,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,CO2_2_1_1,H2O_1_1_1,FC_1_1_1,SC_PI_1,SC_PI_2,G_inst_af,G_1_1_2,H_inst_af,LE_inst_af,SH_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,T_SONIC_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_1_1_1,P_1_1_1,NEE_PI_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TAU_1_1_2,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,FCH4_1_1_1,WTD_1_1_1,CH4_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
10,10,0,0,LC08_014035_20140401,-75.90382366814207,35.787937688273416,2014-04-01 15:41:16.868999936,0.0200549999999999,0.0235749999999999,0.04035,0.0387825,0.158325,0.1359125,0.0778324999999999,292.25947226,21824.0,0.080506015,0.6064837715459838,0.2461327656104907,0.2572253920665033,292.25947226,0.3405554729379122,0.953405554729379,0.971123833060695,-75.90384536489958,35.78798430567691,-0.6064837574958801,0.6064837574958801,1,1,-0.5938089845224613,-292.25947226,292.25947226,292.2282778134472,-292.2282778134472,292.2282778134472,0.7553575883337287,0.999092271049208,16.250948780087082,394.39837758292464,822.6043469645604,0.7553575883337287,1.6688191500055538,0.999092271049208,286.1772052801408,634.8243086368576,46.179667370255785,0.0127351002753322,0.168341268458611,276.24166856445,18.36915944024732,4.114134239056568,43.403879207643264,0.0127351002753322,0.168341268458611,0.2629045276002229,0.6249943375587463,-178.52688598632812,0.4579278360505696,3.248092140796256,312.4029727021519,0.5307157337403876,0,-75.90382366814207,35.787937688273416,173.9695539430601,14.664137525521442,59.86821705910332,1.0763633988918078,274.37341376310394,37.02415480739335,-76.7168885921125,0.775208055973053,169847,285.64560356,252087,36.802766806681255,-76.3790272529388,0.1647126078605651,562.5432080923812,62.07462971809061,296.16968714,92.11589311298182,2014-04-01 15:41:16.868999936+00:00,2014-04-01 16:00:00+00:00,2014-04-01,35.22378492129311,39.389887119047614,70.97198422277863,79.36621386363636,0.5643333333333335,139.70692770833332,20.38649339231601,32.94682523092824,201404011200.0,201404011230.0,405.317148,-9999.0,2.268738,-2.168247,-0.832169,-9999.0,-2.062,40.38,254.351818,124.190233,11.888946,246.120177,2.305986,6.325639,0.485371,-0.491832,-0.284596,-39.576512,1.065108,1.122528,0.78347,101.638711,10.38,19.19,19.91200614,24.867715,87.4,-9999.0,10.64,600.753,1877.0,0.0,-2.168247,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-04-01 12:00:00,2014-04-01 12:00:00-04:00,2014-04-01
11,11,1,1,LC08_014035_20140417,-75.90382366814207,35.787937688273416,2014-04-17 15:40:59.214999808,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7666096188651688,0.8987112898748965,14.8291720691124,,884.5326516052872,0.7666096188651688,1.328847605225561,0.8987112898748965,259.8081330879264,,,,,,,,,,,,0.9462026953697203,-264.146728515625,,,,,1,-75.90382366814207,35.787937688273416,,11.183902322244068,67.6308770351697,5.665985190031524,243.9869363641604,35.61875935734052,-76.33091058853532,0.7577595710754395,47059,279.16503764000004,15242,35.44420288497756,-76.92064050913183,0.0261365436017513,740.9928070057045,38.82098008034785,286.05576596000003,,2014-04-17 15:40:59.214999808+00:00,2014-04-17 16:00:00+00:00,2014-04-17,50.402110321958986,56.52439689130435,93.72339129458076,105.10786420833334,-4.53575,156.984967125,-0.1115439746376836,17.395215508460268,201404171200.0,201404171230.0,401.793755,400.933333,4.960291,-4.157488,0.087888,0.140295,-6.441,7.313,371.900566,131.695566,3.448963,38.844747,6.22691,14.374229,1.232607,-0.043952,-1.878918,-442.870175,2.408079,1.932979,1.333552,102.913769,36.78,11.64,8.652521923,19.997378,87.1,-9999.0,12.93,691.0998,2144.0,0.0,-4.017193,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-04-17 12:00:00,2014-04-17 12:00:00-04:00,2014-04-17
12,12,0,0,LC08_014035_20140503,-75.90382366814207,35.787937688273416,2014-05-03 15:40:45.016000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.761451299307391,1.195381736211284,19.031154620997263,,911.10492043314,0.761451299307391,2.2659070736520586,1.195381736211284,325.9954921603718,,,,,,,,,,,,0.6160343885421753,-181.9116668701172,,,,,0,-75.90382366814207,35.787937688273416,,19.49309159179204,52.75510854399852,0.1061691789261209,287.6044259290176,35.74703074736639,-76.29986522939257,0.8951734900474548,217934,295.29467402,380091,36.26198225566402,-77.17453938236741,0.2749658226966858,585.479003975577,96.603652749438,305.54873402,,2014-05-03 15:40:45.016000+00:00,2014-05-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2014-05-03
13,13,1,1,LC08_014035_20140519,-75.90382366814207,35.787937688273416,2014-05-19 15:40:34.896000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7740966938301543,0.9066132363283892,14.9410937031462,,943.9801298309426,0.7740966938301543,2.103397905317604,0.9066132363283892,322.5835649471572,,,,,,,,,,,,0.5763459801673889,-169.9830780029297,,,,,1,-75.90382366814207,35.787937688273416,,18.30115826910036,43.10231716197772,3.5492889003831536,337.8404469580601,36.4566947573686,-76.46359704062445,0.9059075713157654,303313,294.9323639,433093,35.915167200260946,-76.4718404218558,0.2459146082401275,587.2996796864062,99.05025937175812,304.91640032,,2014-05-19 15:40:34.896000+00:00,2014-05-19 16:00:00+00:00,2014-05-19,76.19051022452301,87.68327458974359,88.91721438413003,102.329706175,-1.375375,194.0213457083333,5.383739943589745,30.28899609968029,201405191200.0,201405191230.0,395.454955,401.3,0.387007,-3.181049,0.045496,-0.155485,-4.089,1.356,276.482568,48.910313,1.34382,33.780157,3.948821,9.770392,0.75223,-0.143839,-0.683191,-135.324585,1.651578,1.925869,0.986861,102.091842,1.782,19.06,21.6461864,24.326673,84.7,-9999.0,17.09,738.5494,2263.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-05-19 12:00:00,2014-05-19 12:00:00-04:00,2014-05-19
14,14,0,0,LC08_014035_20140604,-75.90382366814207,35.787937688273416,2014-06-04 15:40:42.351000064,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7392819261661143,2.245923223792741,33.91082010625802,,907.0077972067024,0.7392819261661143,3.513170683328918,2.245923223792741,318.64334223615543,,,,,,,,,,,,1.9096038341522217,-559.3921508789062,,,,,0,-75.90382366814207,35.787937688273416,,26.74898241097394,63.92866803911184,1.013723000762662,284.3579861834074,36.52662076405125,-76.31077926913993,0.8523390889167786,223211,292.93624022,240947,35.219309202556204,-76.55376336990282,0.0958610400557518,739.393643907239,73.78217954745203,297.1882571,,2014-06-04 15:40:42.351000064+00:00,2014-06-04 16:00:00+00:00,2014-06-04,103.57663010562072,109.11744390909092,50.40395547720832,53.10030630434783,15.41075,181.97514160416665,4.346641390727896,12.5838060213376,201406041200.0,201406041230.0,378.75175,389.383333,8.800057,-10.771881,-0.667301,0.021384,15.16,50.65,164.346134,274.584294,11.786134,296.812533,1.299828,4.28165,0.365428,-0.748614,-0.153519,-26.001372,0.925932,1.058107,0.55263,100.67869,20.38,30.44,34.63828084,35.052854,80.8,-9999.0,20.56,756.548,2272.0,0.0,-10.750497,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-06-04 12:00:00,2014-06-04 12:00:00-04:00,2014-06-04
15,15,1,1,LC08_014035_20140620,-75.90382366814207,35.787937688273416,2014-06-20 15:40:46.857000192,0.015215,0.018185,0.0550074999999999,0.030065,0.33053,0.140285,0.0557225,301.3411514,21824.0,0.1277170525,0.8332478265089643,0.5464858051737591,0.5237045300054033,301.3411514,1.3916004297057476,0.9639160042970576,0.9745922814180288,-75.90384536489958,35.78798430567691,-0.8332478404045105,0.8332478404045105,1,1,-0.7146451382809714,-301.3411514,301.3411514,301.4753972357484,-301.4753972357484,301.4753972357484,0.7330729818174186,2.5646555697973445,38.42528311789911,450.6672752512872,896.9835039161923,0.7330729818174186,3.412072617891185,2.5646555697973445,325.9689172286136,645.9627956236504,45.80602928960519,0.0569386707946378,0.386890974462972,883.8548814035331,10.64830111499829,7.793130080556295,18.885589388537927,0.0569386707946378,0.386890974462972,0.5674045334878319,1.105045199394226,-325.3507995605469,-0.4195814693692878,-2.86256404285777,-283.6981150694878,-0.4727066842925209,1,-75.90382366814207,35.787937688273416,170.60524443243585,26.2531541235602,75.16415554433355,2.090311940094729,271.1171364684406,35.868306638464965,-77.0328251652687,0.8815024495124817,69586,294.42307892,55587,35.34563265845237,-76.27557548169274,0.0007977604400366,690.0345701289518,85.32194593847996,301.19417654,-81.18231625544635,2014-06-20 15:40:46.857000192+00:00,2014-06-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2014-06-20
16,16,0,0,LC08_014035_20140706,-75.90382366814207,35.787937688273416,2014-07-06 15:40:53.584000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7583884857745549,1.4125717807872435,22.107392207253056,,920.1155924536656,0.7583884857745549,3.155783482074991,1.4125717807872435,341.02287053772864,,,,,,,,,,,,1.312970757484436,-391.9766540527344,,,,,0,-75.90382366814207,35.787937688273416,,24.9363288885569,44.76136556296471,1.4354616728203624,329.430820023406,36.46835562267887,-76.16615572348009,0.8920505046844482,272169,298.54179302,161522,36.92396232345298,-76.1454394338766,0.0672562643885612,643.206390066176,95.77270286481034,303.01939922,,2014-07-06 15:40:53.584000+00:00,2014-07-06 16:00:00+00:00,2014-07-06,163.2669643058688,154.93542505128207,79.97756955198653,75.89630140909091,0.8806249999999999,183.7299945833333,-47.98235687703965,-60.39516427452202,201407061200.0,201407061230.0,372.171449,379.783333,2.784476,-9.917282,-0.498805,0.124068,-2.663,-0.895,171.416959,192.170465,7.449762,105.000875,1.153653,4.43676,0.317954,-1.178289,-0.124902,-16.519718,1.024188,0.962738,0.576494,101.680698,8.23,26.41,31.58783273,30.995014,82.3,21.25,21.25,751.2781,2265.0,0.0,-9.793214,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-07-06 12:00:00,2014-07-06 12:00:00-04:00,2014-07-06
17,17,0,0,LC08_014035_20141010,-75.90382366814207,35.787937688273416,2014-10-10 15:41:16.211000064,0.0117224999999999,0.0144999999999999,0.0326225,0.0259399999999999,0.2074949999999999,0.1149299999999999,0.0485724999999999,297.54714920000004,21824.0,0.0852842224999999,0.7777539786235997,0.3618406629543561,0.3713110227900222,297.54714920000004,0.6768207723098996,0.956768207723099,0.9722335085486228,-75.90384536489958,35.78798430567691,-0.7777539491653442,0.7777539491653442,1,1,-0.7282788634730913,-297.54714920000004,297.54714920000004,297.2044588757802,-297.2044588757802,297.2044588757802,0.7202169157303224,1.622917254163391,25.086684617095376,425.2193010332386,688.3692159730232,0.7202169157303224,2.7611690690679342,1.622917254163391,331.2803831145924,521.4014199689609,35.64652085093609,0.0241799366938304,0.3644438107070297,52.14915138013946,16.482822710574556,0.7194646540925476,20.04880825843605,0.0241799366938304,0.3644438107070297,0.4277394806068351,0.3675168752670288,-108.50818634033205,0.6386449355429752,3.5347499195814005,433.6057477378853,0.8926430768380811,0,-75.90382366814207,35.787937688273416,112.0224762249869,22.71379110500803,58.77645350819557,2.1755940764360857,199.3180430953151,35.23681446366443,-76.64145993990435,0.8890380859375,175021,295.24682174,365761,35.65166908482891,-76.58396434377576,0.2534475922584533,407.1255104167549,69.9734707642138,307.67816048,100.24550771932851,2014-10-10 15:41:16.211000064+00:00,2014-10-10 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2014-10-10
18,18,1,1,LC08_014035_20141026,-75.90382366814207,35.787937688273416,2014-10-26 15:41:15.864999936,0.0129874999999999,0.0158474999999999,0.0320449999999999,0.0285525,0.1925625,0.118505,0.054265,293.75998304,21824.0,0.082420455,0.7417407231531103,0.3293317282737141,0.3411591771076736,293.75998304,0.5774800149501448,0.9557748001495014,0.9719056840493354,-75.90384536489958,35.78798430567691,-0.7417407035827637,0.7417407035827637,1,1,-0.7146577919259153,-293.75998304,293.75998304,293.35033323229146,-293.35033323229146,293.35033323229146,0.7127918442495482,1.4119976256351223,22.099259985250217,403.56098414729865,619.5528052586378,0.7127918442495482,2.187414463760798,1.4119976256351223,322.396653456772,473.0665940319101,29.640552444954505,0.0204109159704405,0.5281184629215,27.390129817925505,12.76438863093017,0.2888118519769591,13.83527483856415,0.0204109159704405,0.5281184629215,0.5676006128447609,0.9372918605804444,-274.66607666015625,0.6104940287890781,3.0006249412577435,416.0359117690301,0.9382306692680918,1,-75.90382366814207,35.787937688273416,90.81137415246197,18.92706354518345,64.55098697699428,3.2118946529172985,183.00575513630503,36.46829000205904,-76.17285137126586,0.8693845272064209,393181,293.04219884,41627,36.33417291879717,-75.81183996328257,0.0184303428977727,431.3273121339435,51.43083998128431,296.52857924,85.0977233340696,2014-10-26 15:41:15.864999936+00:00,2014-10-26 16:00:00+00:00,2014-10-26,60.29985908397574,69.12068373170732,12.395432161729078,14.208669127659572,-4.860520833333333,60.93768958333334,-17.53114244270021,-6.89708082903814,201410261200.0,201410261230.0,391.454509,-9999.0,3.056863,-8.263477,-0.068037,-9999.0,-7.302,2.977,211.635563,152.203092,8.387543,354.96095,3.427971,8.092379,0.72443,-0.123989,-0.635738,-156.989392,1.531935,1.403733,0.890713,100.550204,12.45,20.9,21.62416945,27.286245,85.0,15.15,15.03,437.0034,1529.0,0.0,-8.263477,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-10-26 12:00:00,2014-10-26 12:00:00-04:00,2014-10-26
19,19,0,0,LC08_014035_20141127,-75.90382366814207,35.787937688273416,2014-11-27 15:41:15.708000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7012104729018063,0.8768065929643886,14.518918198668173,,497.63510322278194,0.7012104729018063,1.2120473526078908,0.8768065929643886,284.8853488309811,,,,,,,,,,,,0.9409400820732116,-267.05474853515625,,,,,0,-75.90382366814207,35.787937688273416,,9.805475241848528,72.34095195025307,0.6929799005610645,97.28840017527284,35.5220629099426,-76.3673594005254,0.8760061264038086,47303,283.81696286,50216,35.4981205694039,-76.33156343617974,0.2682722806930542,324.95131258459,23.73928628073177,288.71498552,,2014-11-27 15:41:15.708000+00:00,2014-11-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2014-11-27
20,20,0,0,LC08_014035_20141213,-75.90382366814207,35.787937688273416,2014-12-13 15:41:09.348999936,0.0171675,0.021375,0.0364724999999999,0.0323199999999999,0.1424575,0.127305,0.0722225,281.76273284,21824.0,0.07253591,0.6301583441804581,0.2341229013702475,0.2448307034541016,281.76273284,0.3095251487988285,0.9530952514879882,0.9710214329910362,-75.90384536489958,35.78798430567691,-0.6301583647727966,0.6301583647727966,1,1,-0.5923266081707932,-281.76273284,281.76273284,281.63707798201926,-281.63707798201926,281.63707798201926,0.7023252407621463,0.6076773685733392,10.7070241625119,340.6069993479406,465.05018229133947,0.7023252407621463,0.9445431144303544,0.6076773685733392,268.3996392590595,346.5207664541293,10.783243787407018,0.0118781886574027,0.462247574194198,105.0412366375162,13.139597202214237,1.088203710209001,15.806819742810267,0.0118781886574027,0.462247574194198,0.5362895646668284,0.546808660030365,-152.91339111328125,0.3347518530034136,1.0484776361971568,230.69628602920608,0.6871328655695483,0,-75.90382366814207,35.787937688273416,43.81520233943568,6.145074695024738,64.33558821079586,2.976890578557456,125.8110049686355,36.43600374253924,-77.01172814338655,0.8413033485412598,284852,279.64697846,396935,35.657089388026144,-76.68282528869084,0.2410975247621536,284.6552048141945,18.812126306380183,287.23840088,29.734825762551367,2014-12-13 15:41:09.348999936+00:00,2014-12-13 16:00:00+00:00,2014-12-13,13.571498031460791,18.56286134883721,19.436978893639388,26.58556508695652,-11.4275,22.9588453125,-10.762081123293733,1.3778683873998183,201412131100.0,201412131130.0,403.990262,-9999.0,1.210959,-0.912259,-0.70063,1.283544,-13.8,-14.05,170.024288,61.80777,10.130392,0.263792,2.331896,6.134371,0.520851,-0.26655,-0.34958,-73.025709,1.057931,1.189044,0.729812,101.424848,11.65,7.757,9.317498726,17.845439,87.8,7.807,7.389,292.2852,1192.0,0.0,0.371285,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2014-12-13 11:00:00,2014-12-13 11:00:00-05:00,2014-12-13
21,21,0,0,LC08_014035_20150215,-75.90382366814207,35.787937688273416,2015-02-15 15:40:52.413000192,0.0203849999999999,0.02484,0.0387275,0.039415,0.149085,0.1177075,0.0753849999999999,270.28502168,21824.0,0.0759108475,0.5818037135278514,0.2286172896124742,0.2389324618736383,270.28502168,0.2950609413908105,0.952950609413908,0.9709737011065896,-75.90384536489958,35.78798430567691,-0.5818037390708923,0.5818037390708923,1,1,-0.5875940099833611,-270.28502168,270.28502168,270.37554687295943,-270.37554687295943,270.37554687295943,0.7645524807608337,0.142121284889722,4.112978261680063,288.3642168303552,630.5423009821727,0.7645524807608337,0.4193275446960651,0.142121284889722,225.58010782196823,509.27978492026045,-5.470989584727866,0.0114909034120756,1.0961205712230049,72.94045031141783,6.4347907672839,0.3563942589736655,6.665930987579712,0.0114909034120756,1.0961205712230049,1.132246536504496,0.3717465400695801,-100.15478515625,0.6342911847045454,3.018677748013521,441.8103241935704,0.8582994840919641,0,-75.90382366814207,35.787937688273416,102.07369700234294,-5.057918256837667,33.892666171675806,7.083100267177232,199.9316773124599,35.829837617706495,-76.21818358231204,0.8184980154037476,295589,269.4168446,355821,36.6751545715407,-76.93972390001383,0.2531546652317047,412.2908499720541,7.490096310984094,277.42868348,85.60970093366346,2015-02-15 15:40:52.413000192+00:00,2015-02-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2015-02-15
22,22,0,0,LC08_014035_20150420,-75.90382366814207,35.787937688273416,2015-04-20 15:40:26.112999936,0.0162875,0.0195875,0.0485724999999999,0.03012,0.2072475,0.131705,0.06367,296.36451428,21824.0,0.0918722325,0.7462163101519795,0.3568065234491852,0.3603240582206295,296.36451428,0.6395740214503245,0.9563957402145032,0.972110594270786,-75.90384536489958,35.78798430567691,-0.7462162971496582,0.7462162971496582,1,1,-0.620260339301071,-296.36451428,296.36451428,296.33278056978713,-296.33278056978713,296.33278056978713,0.7356653163321156,2.0222179139967142,30.742301569494,418.3362486719078,854.4712794873199,0.7356653163321156,2.6516372360058864,2.0222179139967142,321.1807444264435,664.8087425701541,48.06375867546129,0.0227320650760624,0.593120314269708,-2.731711615394284e-27,1.357192878825886e+30,-3.13943331865471,12.319025172549498,0.0227320650760624,0.593120314269708,3.032622251907028e-16,-1.0746201276779177,315.30572509765625,0.9076210177497132,5.651135892252231,616.7449838946928,1.0,0,-75.90382366814207,35.787937688273416,160.00206614756434,22.04775777987012,76.2629927856476,3.564944366384292,239.1757153415333,35.88565690474426,-77.04622898136225,0.8881598711013794,64949,293.411345,84074,35.48659820740673,-76.5906386140051,0.1014316901564598,782.1552093521492,43.90688065979022,287.55627674,160.2662139042733,2015-04-20 15:40:26.112999936+00:00,2015-04-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2015-04-20
23,23,0,0,LC08_014035_20150506,-75.90382366814207,35.787937688273416,2015-05-06 15:40:11.480999936,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7485883066348413,1.6749779818263906,25.824062647094056,,898.8411866310566,0.7485883066348413,2.457350313648638,1.6749779818263906,290.3304821782766,,,,,,,,,,,,0.3882719874382019,-111.2293472290039,,,,,0,-75.90382366814207,35.787937688273416,,20.80485602158791,68.1619536507763,1.7098082858176733,259.0285020275813,35.87243995409533,-77.04422764287747,0.8182666301727295,25836,286.4727644,40716,36.74257597077115,-76.77812915314986,0.2520970106124878,529.4603273838891,83.07318562437266,302.26059878,,2015-05-06 15:40:11.480999936+00:00,2015-05-06 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2015-05-06
24,24,1,1,LC08_014035_20150522,-75.90382366814207,35.787937688273416,2015-05-22 15:40:07.282000128,0.0151874999999999,0.0176349999999999,0.0468949999999999,0.024455,0.285925,0.125105,0.0529175,294.18381752,21824.0,0.111189085,0.8424189702944777,0.5026751538477805,0.4839766529282558,294.18381752,1.1561901530026542,0.9615619015300264,0.9738154275049088,-75.90384536489958,35.78798430567691,-0.8424189686775208,0.8424189686775208,1,1,-0.7181960218736855,-294.18381752,294.18381752,294.2014012614737,-294.2014012614737,294.2014012614737,0.7635938364067392,1.227285238891085,19.48302963335536,408.3526929217449,932.2377349748888,0.7635938364067392,2.0178584437638456,1.227285238891085,322.2670411903882,730.1100902262988,35.98352340131712,0.0455451466661654,0.5002219016393702,-12.557933486491407,19.057908698076098,-0.1987183311665603,14.606845597709688,0.0455451466661654,0.5002219016393702,0.3863967199706227,0.6329330801963806,-186.4085235595703,1.019401152328777,7.193178058864417,694.1265668249816,1.0,1,-75.90382366814207,35.787937688273416,204.0812547622572,17.641009682332733,60.8211761674357,2.77653229692281,316.52605383862766,36.691693862763664,-76.39618082895038,0.9013327360153198,262004,294.51536546,419886,36.1633309242064,-76.70425475932096,0.2725658416748047,654.6575754226283,99.9775789010028,304.93690844,203.9985297493949,2015-05-22 15:40:07.282000128+00:00,2015-05-22 16:00:00+00:00,2015-05-22,129.55770023429807,97.32247723255814,113.1946881810794,85.03074262222222,2.7880416666666665,222.22038741666665,37.07912589521963,-23.32004266537747,201505221200.0,201505221230.0,399.0,-9999.0,11.23429,-14.976242,-0.552177,-0.272161,-0.488,3.145,180.335441,120.310928,1.579927,6.42707,2.61691,7.135532,0.529617,-0.271699,-0.347616,-72.628171,1.22894,1.253771,0.732022,101.471385,55.94,17.84,8.995613945,25.791752,84.8,18.39,18.39,679.6926,1585.0,0.0,-15.248403,678.3,73.73,337.5,416.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2015-05-22 12:00:00,2015-05-22 12:00:00-04:00,2015-05-22
25,25,0,0,LC08_014035_20150607,-75.90382366814207,35.787937688273416,2015-06-07 15:40:16.677999872,0.0152974999999999,0.0179924999999999,0.04486,0.024785,0.27883,0.1273325,0.0524775,298.54521104,21824.0,0.1092412875,0.83673402170512,0.4913463890986841,0.4741916216098505,298.54521104,1.1051996264145356,0.9610519962641452,0.973647158767168,-75.90384536489958,35.78798430567691,-0.8367339968681335,0.8367339968681335,1,1,-0.7228212178318761,-298.54521104,298.54521104,298.6256669907705,-298.6256669907705,298.6256669907705,0.7491871527342286,1.800268103646583,27.598647585746924,432.8828500602135,918.663210248548,0.7491871527342286,2.673117784633191,1.800268103646583,340.6766023381674,712.832337079482,43.4866607144572,0.0431081550897112,0.7070314817089772,30.772718717984304,9.785428354219665,0.2538958033800611,10.334283933408376,0.0431081550897112,0.7070314817089772,0.7435008932379332,0.5647122263908386,-168.3836669921875,0.9418279741662386,7.345280072364627,638.5729576470405,0.954025670435193,0,-75.90382366814207,35.787937688273416,217.508380554662,22.18024525106813,67.34712978214758,3.950180503214329,323.0537395719558,36.46832285931131,-76.1695035500807,0.8983330130577087,192388,298.17606488,365869,36.1633309242064,-76.70425475932096,0.2760894298553467,592.4960025241697,106.5748414423301,307.95160208,208.3121428522608,2015-06-07 15:40:16.677999872+00:00,2015-06-07 16:00:00+00:00,2015-06-07,127.52027013860608,103.18972444186046,92.55903146538836,74.89900186956521,4.810770833333334,228.95679816666663,46.05730102190766,4.0667257293388985,201506071200.0,201506071230.0,392.26,-9999.0,13.887713,-18.608848,-0.403827,-0.089882,2.617,15.59,251.943925,305.255572,5.091764,72.245576,3.610088,9.400465,0.827714,-0.099401,-0.827012,-198.518635,1.738085,1.542052,0.987691,101.441786,48.46,23.61,15.01304121,30.869299,82.3,19.78,19.62,780.8772,2296.0,0.0,-18.69873,996.0,105.7,345.7,448.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,NC,WET,16.6,1311.0,35.7879,-75.9038,1.0,US-NC4,2015-06-07 12:00:00,2015-06-07 12:00:00-04:00,2015-06-07
