,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_inst_af,H_inst_af,LE_inst_af,WD_1_1_1,WS_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_PI_F_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,P_1_1_1,NEE_PI_F_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,WS_MAX_1_1_1,ZL_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_PI_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_PI_1,SC_PI_2,FCH4_1_1_1,WTD_1_1_1,CH4_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
152,152,0,0,LC08_014035_20230309,-76.66837980645619,35.80302938504662,2023-03-09 15:41:02.690000128,0.0407349999999999,0.0492324999999999,0.0673825,0.0950475,0.2147,0.2906275,0.1754575,291.67840886,21824.0,0.13678922,0.386290446250575,0.2112894923419092,0.2216477976159234,291.67840886,0.2537384118940403,0.9525373841189404,0.9708373367592504,-76.66830401431204,35.80306603808863,-0.3862904608249664,0.3862904608249664,1,1,-0.5222496964540515,-291.67840886,291.67840886,291.70485482349625,-291.70485482349625,291.70485482349625,0.7532599423235298,0.6435438864380856,11.217158527475249,390.9148935606513,723.7187799486792,0.7532599423235298,1.205704785575631,0.6435438864380856,284.9672265117094,505.2488954805896,44.12943884664274,0.0104271804488895,0.3094860063065621,270.7052207115951,15.089617331440005,3.315300880119935,23.609028947827028,0.0104271804488895,0.3094860063065621,0.4116984116827579,0.51600182056427,-147.20492553710938,0.2789734187375751,1.803300976416404,190.4142359223518,0.4129390620650159,0,-76.66837980645619,35.80302938504662,124.1959972022174,9.727326575199818,53.37491350594938,2.019785253980225,184.8420233546512,35.729069689081506,-75.73798296823544,0.8541186451911926,264913,285.27987542,460271,35.786917523986325,-76.3615918026063,0.261483371257782,472.386502896862,52.60417672384549,294.68626646,51.14161569116922,2023-03-09 15:41:02.690000128+00:00,2023-03-09 16:00:00+00:00,2023-03-09,24.662684319751836,25.742905622222224,90.30008683358064,94.255215,-3.679895833333333,111.3604496875,-4.95777510138889,0.0775743675008726,202303091100.0,202303091130.0,398.387,6.43438,-1.7666,-9999.0,16.01,243.78,68.9491,106.954,2.14723,0.326561,-12.6421,102.138,48.78703,10.10469,6.9006,43.5,13.54,10.43,511.5914,-9999.0,759.6848,112.5732,272.7103,408.2305,0.0,-9999.0,-9999.0,10.463,-9999.0,-9999.0,10.37,-9999.0,7.30385,4.51289,-2.16419,-0.133014,0.718466,0.701217,0.600844,-1.7666,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,13.5,-0.531876,2062.97,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-03-09 11:00:00,2023-03-09 11:00:00-05:00,2023-03-09
153,153,1,1,LC08_014035_20230325,-76.66837980645619,35.80302938504662,2023-03-25 15:40:53.913000192,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7236106726903356,1.9637913788871464,29.92125305439579,,761.3891002744549,0.7236106726903356,3.034011123013421,1.9637913788871464,337.36341815254644,,,,,,,,,,,,-0.8408325910568237,249.4659576416016,,,,,1,-76.66837980645619,35.80302938504662,,24.277667873622164,64.72591230768734,4.217988006341248,206.3564141833632,36.53002424593748,-76.43783571725086,0.8732945919036865,60124,296.68922618,116679,35.51106088323608,-76.25999272554976,0.0529530495405197,660.2854413757083,50.78458245049456,291.85956392,,2023-03-25 15:40:53.913000192+00:00,2023-03-25 16:00:00+00:00,2023-03-25,32.12945764063729,32.726318875,37.820513924602125,38.52309654761905,5.340208333333333,63.9605695,-12.629054255952376,-11.329610398572749,202303251200.0,202303251230.0,386.257,19.6825,-1.98404,-9999.0,26.16,209.857,106.786,1.29557,1.99782,0.312126,-12.7361,100.799,54.85798,26.60095,16.3304,42.5,22.05,18.44,393.6244,-9999.0,556.9112,84.94202,412.3213,490.6661,0.0,-9999.0,-9999.0,28.011,-9999.0,-9999.0,18.98,-9999.0,16.8338,5.75883,-2.14823,-0.113022,0.645845,0.847703,0.736492,-1.98404,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.98,-0.5715,2060.13,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-03-25 12:00:00,2023-03-25 12:00:00-04:00,2023-03-25
154,154,0,0,LC08_014035_20230410,-76.66837980645619,35.80302938504662,2023-04-10 15:40:37.864000000,0.03947,0.0468675,0.0714524999999999,0.0908674999999999,0.2485525,0.2784725,0.1675924999999999,294.9323639,21824.0,0.1440518875,0.4645719167992458,0.2733313630340068,0.2817749160134378,294.9323639,0.404729492500498,0.954047294925005,0.9713356073252516,-76.66830401431204,35.80306603808863,-0.4645719230175018,0.4645719230175018,1,1,-0.5534288526741771,-294.9323639,294.9323639,294.8744437234823,-294.8744437234823,294.8744437234823,0.7713068197202848,0.7040744832191589,12.074702291382676,409.3008912384472,868.9763303309079,0.7713068197202848,1.495943955746665,0.7040744832191589,299.42319465102514,620.1616474100836,62.56508793663093,0.0146191206722759,0.5162942360238693,618.4957760899712,10.04182263063601,5.067695997450812,14.152131811715988,0.0146191206722759,0.5162942360238693,0.6576346849881856,0.9254621863365172,-267.82745361328125,-0.0894952080669505,-0.692383361400001,-60.89921661651852,-0.1092173464521133,0,-76.66837980645619,35.80302938504662,179.74453069063065,12.981342870840324,47.065565559087865,3.254012465187371,306.1722036713753,36.17065268081947,-76.3651983381558,0.8874781131744385,278798,289.39858952,459888,36.39347919617141,-76.1054931125636,0.1814329624176025,546.4165979152315,61.68962838520178,293.73947492,-19.63599212930403,2023-04-10 15:40:37.864000+00:00,2023-04-10 16:00:00+00:00,2023-04-10,42.46135582178479,42.80951162790698,61.667243380448426,62.17287511111111,-1.797979166666667,153.57033141666668,50.38592384431526,51.23971138110012,202304101200.0,202304101230.0,391.154,7.13922,-3.20196,-9999.0,26.89,210.098,122.654,142.08,2.32961,0.388326,-24.7948,102.86,43.0433,13.98109,9.71969,50.9,18.22,12.52,655.7418,-9999.0,935.3265,135.6879,285.7029,429.5999,0.0,-9999.0,-9999.0,14.176,-9999.0,-9999.0,18.44,-9999.0,2.3567,5.71325,-1.10346,-0.186989,0.790226,0.77871,0.597665,-3.20196,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.584,-0.262636,2064.17,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-04-10 12:00:00,2023-04-10 12:00:00-04:00,2023-04-10
155,155,1,1,LC08_014035_20230426,-76.66837980645619,35.80302938504662,2023-04-26 15:40:34.596999936,0.03606,0.0469775,0.0785474999999999,0.090565,0.2997025,0.2921125,0.1682799999999999,297.47537078,21824.0,0.1604565175,0.5358824396087298,0.3507226593124821,0.3523730227150828,297.47537078,0.6133855696167191,0.9561338556961672,0.9720241723797352,-76.66830401431204,35.80306603808863,-0.5358824133872986,0.5358824133872986,1,1,-0.5846794448116325,-297.47537078,297.47537078,297.41859552976723,-297.41859552976723,297.41859552976723,0.7608198677671494,1.151536460456225,18.41394638562417,424.5274854735531,897.3113308967404,0.7608198677671494,2.190547287250023,1.151536460456225,311.49506835702283,626.6353748927476,69.71620088909025,0.0217386474868397,0.2886415750008655,-1.6260291929420126e-54,9.423758070662073e+57,-13.588591475411135,25.31396969344105,0.0217386474868397,0.2886415750008655,2.5450764108439863e-30,-2.477935791015625,723.3955688476562,0.8204392977533178,4.096357665156506,556.9191740036573,1.0,1,-76.66837980645619,35.80302938504662,115.85968504666285,18.949992951964365,52.56843653449933,1.743413198855314,201.4008404443784,35.815993690035064,-76.65263622489394,0.8692675828933716,255917,291.93476036,197544,35.39607139023976,-76.81512240944988,0.1005637645721435,790.2452076186681,47.70481675580667,288.99184514,116.17270338383852,2023-04-26 15:40:34.596999936+00:00,2023-04-26 16:00:00+00:00,2023-04-26,46.19416437485523,50.43885005128205,45.89187876798772,50.10878804878049,0.964,106.3118520625,4.800213962437454,13.26180891965705,202304261200.0,202304261230.0,388.707,10.9995,-9999.0,-9999.0,22.64,157.658,97.8924,204.544,0.929871,0.222295,-6.15951,101.848,43.66261,20.44252,14.4587,44.5,22.6,16.64,343.0581,-9999.0,498.8354,78.19262,370.0357,447.6205,0.0,-9999.0,-9999.0,20.898,-9999.0,-9999.0,15.72,-9999.0,-10.4241,2.94541,-4.44191,-0.059247,0.469336,0.45424,0.404601,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.515,-0.42545,2084.52,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-04-26 12:00:00,2023-04-26 12:00:00-04:00,2023-04-26
156,156,0,0,LC08_014035_20230512,-76.66837980645619,35.80302938504662,2023-05-12 15:40:21.704999936,0.0341074999999999,0.0427424999999999,0.0720575,0.0730199999999999,0.33526,0.2766575,0.1483425,303.28258676,21824.0,0.16311464,0.6423043009699227,0.4512630253930097,0.4330823094200028,303.28258676,0.9135898608996864,0.9591358986089968,0.9730148465409688,-76.66830401431204,35.80306603808863,-0.6423043012619019,0.6423043012619019,1,1,-0.6461851013030376,-303.28258676,303.28258676,303.2529779365854,-303.2529779365854,303.2529779365854,0.7499821428247571,1.6677213422459083,25.72679558820204,460.100926162905,908.0125249095796,0.7499821428247571,2.958267352856185,1.6677213422459083,335.3780502825031,621.4745902619993,78.04861728277488,0.0342154692112387,0.3744335109203148,-7.217218328789239e-57,4.1791076489941914e+60,-29.3410727027856,19.513916005755085,0.0342154692112387,0.3744335109203148,1.341868652978275e-31,-4.71832799911499,1401.5059814453125,0.8050997450209119,6.406899293467549,543.4259729792244,1.0,0,-76.66837980645619,35.80302938504662,180.1886196847404,23.856244073187945,56.37493651936956,2.149206390782615,307.3964895584068,36.51939947124238,-76.46645256440372,0.868137001991272,324844,297.0344462,374359,36.13291841258708,-76.71293129363221,0.1431023627519607,793.3546104524875,70.41515671812496,295.48608314,181.6996639627397,2023-05-12 15:40:21.704999936+00:00,2023-05-12 16:00:00+00:00,2023-05-12,105.17282372660132,100.7821503255814,80.15154348529232,76.80543906818183,4.7883125,180.9531712083333,-1.4227306854298971,-9.159508503560318,202305121200.0,202305121230.0,384.092,18.777,-7.30267,-9999.0,23.33,218.958,218.33,319.788,1.65415,0.2593,-7.05593,101.98,55.13137,25.73121,15.5885,41.5,25.16,19.55,658.0486,-9999.0,898.9848,135.2116,383.8499,489.5746,0.0,-9999.0,-9999.0,27.055,-9999.0,-9999.0,16.23,-9999.0,10.8782,3.78965,-3.87759,-0.079125,0.605767,0.768448,0.581145,-7.30267,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.987,-0.638556,2071.46,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-05-12 12:00:00,2023-05-12 12:00:00-04:00,2023-05-12
157,157,0,0,LC08_014035_20230715,-76.66837980645619,35.80302938504662,2023-07-15 15:40:46.367000064,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7227609115894904,3.047226294850587,45.27039720944767,,870.8160619049298,0.7227609115894904,3.8203992489123135,3.047226294850587,361.3633367853465,,,,,,,,,,,,3.5673844814300537,-1076.6580810546875,,,,,0,-76.66837980645619,35.80302938504662,,28.183023493148216,79.7619854971479,1.8941562687169875,219.67933451312985,35.94960341680718,-76.16879512452479,0.9614590406417848,105804,301.80600212,97515,35.93945684002952,-77.06291225821457,0.2275003045797348,722.6097813878143,89.08351718149902,304.09607552,,2023-07-15 15:40:46.367000064+00:00,2023-07-15 16:00:00+00:00,2023-07-15,88.25739064900844,94.29607622727272,6.9904872601316175,7.4687855,3.7522916666666655,93.7800753125,-11.737078081439382,-5.220094263306722,202307151200.0,202307151230.0,432.428,31.2618,-9999.0,-9999.0,10.51,-51.6887,264.876,37.3464,1.92997,0.249787,26.6417,101.247,89.14965,26.64131,0.27423,42.5,30.09,27.35,36.82813,-9999.0,54.72561,9.951766,443.3793,451.325,7.366,-9999.0,-9999.0,28.072,-9999.0,-9999.0,13.25,-9999.0,-57.8542,7.14822,1.02696,-0.072928,0.973498,0.926065,0.712316,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.572516,-9999.0,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-07-15 12:00:00,2023-07-15 12:00:00-04:00,2023-07-15
158,158,0,0,LC08_014035_20230816,-76.66837980645619,35.80302938504662,2023-08-16 15:41:00.080000000,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7175501142089733,3.024778254271403,44.95237329700808,,830.6870111118408,0.7175501142089733,3.685457357402764,3.024778254271403,352.3713338005463,,,,,,,,,,,,0.342643141746521,-102.7114028930664,,,,,0,-76.66837980645619,35.80302938504662,93.65530087997912,27.566007775003,82.07334832393886,0.3309847880382917,198.96273459072285,35.703729158739336,-77.29686055285806,0.9068530201911926,111097,299.76202616,23127,35.58851521108645,-77.36739003467835,0.1188274100422859,345.0977627064341,89.55977636744437,312.00537380000003,,2023-08-16 15:41:00.080000+00:00,2023-08-16 16:00:00+00:00,2023-08-16,103.03111144575796,104.4602111794872,25.482318895220757,25.83577305714286,1.1563125,124.4403583125,-7.011938424130051,-5.229384528478715,202308161200.0,202308161230.0,390.994,33.492,-7.79545,-9999.0,7.887,92.1609,229.84,339.756,0.575192,0.092244,-0.752067,101.097,78.94416,29.1305,9.03334,30.5,30.76,28.24,602.1459,-9999.0,766.1937,114.0537,442.2576,492.2516,0.0,-9999.0,-9999.0,31.61,-9999.0,-9999.0,18.75,2.339,9.25012,2.4343,-36.3798,0.009753,0.488782,0.676026,0.423295,-7.79545,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.445,-1.117092,2051.19,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-08-16 12:00:00,2023-08-16 12:00:00-04:00,2023-08-16
159,159,0,0,LC08_014035_20230901,-76.66837980645619,35.80302938504662,2023-09-01 15:41:03.510999808,0.0261049999999999,0.027755,0.053715,0.0350425,0.3912225,0.1897849999999999,0.0798674999999999,299.3757899,21824.0,0.1543591074999999,0.8355834985279109,0.6390873564125843,0.5768003757024177,299.3757899,1.8142524066616947,0.9681425240666168,0.9759870329419836,-76.66830401431204,35.80306603808863,-0.835583508014679,0.835583508014679,1,1,-0.7585503581963758,-299.3757899,299.3757899,299.41838654433707,-299.41838654433707,299.41838654433707,0.7396399185884218,1.7001120387355644,26.18567822376871,440.94971036196654,826.784226503804,0.7396399185884218,2.973194341801701,1.7001120387355644,338.4189870092285,585.8506531188148,39.72263326418488,0.0767361865473362,0.5767897665547048,82.0011654637297,11.003528640356144,0.7616299988076776,12.66781157627562,0.0767361865473362,0.5767897665547048,0.6532369268782423,0.3754708766937256,-111.6612548828125,0.6850636099180852,4.442369532137709,464.1268543909002,0.8498499207465,0,-76.66837980645619,35.80302938504662,147.55944076607966,23.94003393290385,57.181329011453975,3.002404360461748,245.7557598731877,36.79591368002546,-76.6805102551703,0.9108335375785828,209450,297.38992028,61090,36.923953195821625,-76.17406855426923,0.1014229729771614,490.67060282122543,88.66590013924619,306.15030554,125.98559993142544,2023-09-01 15:41:03.510999808+00:00,2023-09-01 16:00:00+00:00,2023-09-01,83.55524318213172,79.64486844680852,15.901606832297292,15.157413658536589,-3.8444375,150.34942666666666,59.39158206132156,54.73701415223765,202309011200.0,202309011230.0,365.448,18.5814,-9.97952,-9999.0,2.877,130.463,251.109,168.629,1.62626,0.319088,-22.089,102.129,57.93071,24.3884,13.7848,49.9,25.56,23.5,524.4546,-9999.0,712.0169,104.3187,371.5049,454.7485,0.0,-9999.0,-9999.0,25.678,-9999.0,-9999.0,19.97,-0.693,5.54922,3.90398,-1.23862,-0.120402,0.545221,0.506757,0.496274,-9.97952,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.045,-0.21844,2055.78,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-09-01 12:00:00,2023-09-01 12:00:00-04:00,2023-09-01
160,160,1,1,LC08_014035_20230917,-76.66837980645619,35.80302938504662,2023-09-17 15:41:08.108000000,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7313228524105387,1.7563158877394511,26.98192446589973,,777.247815237503,0.7313228524105387,3.2349051118913983,1.7563158877394511,344.0600345050096,,,,,,,,,,,,-36.09963607788086,10771.2041015625,,,,,1,-76.66837980645619,35.80302938504662,,25.352511657171195,54.2926554872752,2.1302266605357074,180.5350132809391,36.51717869742991,-76.51431984536936,0.898105263710022,200164,298.37431003999995,80185,35.93945684002952,-77.06291225821457,0.1837828606367111,650.2424797763447,63.95240730509876,298.28544152,,2023-09-17 15:41:08.108000+00:00,2023-09-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2023-09-17
161,161,0,0,LC08_014035_20231003,-76.66837980645619,35.80302938504662,2023-10-03 15:41:11.239000064,0.0238224999999999,0.0257475,0.0467575,0.0357299999999999,0.3137825,0.1773825,0.0754125,300.83186642,21824.0,0.1296731275,0.7955437931404458,0.5206756269632835,0.4909624637659835,300.83186642,1.194097918319844,0.9619409791831984,0.9739405231304554,-76.66830401431204,35.80306603808863,-0.7955437898635864,0.7955437898635864,1,1,-0.7406251733510845,-300.83186642,300.83186642,300.5189723715159,-300.5189723715159,300.5189723715159,0.7202090104315988,1.824544443768728,27.94852608317651,446.7111964406649,714.4523860651256,0.7202090104315988,2.9484004534402795,1.824544443768728,341.1150153378745,503.2284261417652,39.82089631105743,0.0473688256370006,0.392065717704846,106.40641529821532,14.455362943041225,1.30118706448566,18.63632486056735,0.0473688256370006,0.392065717704846,0.480872147776155,0.4190448522567749,-124.62974548339844,0.527505164689257,2.808375460013253,357.0011145324924,0.7703826363436783,0,-76.66837980645619,35.80302938504662,102.79696625723732,23.80065533014002,61.88251808331517,2.1660139197009665,165.00441514452015,35.70862740955962,-76.29957295932209,0.90102356672287,249838,297.41384642,389141,35.70557529339904,-76.65798012315021,0.2403670251369476,407.4547160625588,73.57902100694604,307.38079274,79.64552804597585,2023-10-03 15:41:11.239000064+00:00,2023-10-03 16:00:00+00:00,2023-10-03,64.38028345028506,50.24861088888888,25.54220960674354,19.935615113636363,-2.6613333333333333,121.44193583333332,53.91904316414143,34.18077610963806,202310031200.0,202310031230.0,381.982,20.0163,-6.36625,-9999.0,9.03,66.9932,138.144,170.063,1.49696,0.286364,-31.0644,101.966,65.14749,24.33571,10.9218,43.0,25.12,21.3,403.3468,-9999.0,543.1461,75.39233,390.1213,454.5282,0.0,-9999.0,-9999.0,25.718,-9999.0,-9999.0,25.65,-1.609,-0.69527,3.41017,-0.880752,-0.097008,0.475759,0.531564,0.441911,-6.36625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.117,-0.51943,2072.06,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-10-03 12:00:00,2023-10-03 12:00:00-04:00,2023-10-03
162,162,1,1,LC08_014035_20231019,-76.66837980645619,35.80302938504662,2023-10-19 15:41:12.064999936,,,,,,,,,,,,,,,,,,-76.66830401431204,35.80306603808863,,,1,1,,,,,,,0.7256416887368031,1.193815206190297,19.01291412554604,,659.3832026596352,0.7256416887368031,2.321005249038921,1.193815206190297,320.55802832638983,,,,,,,,,,,,0.3980747163295746,-116.6281967163086,,,,,1,-76.66837980645619,35.80302938504662,,19.880258787074723,51.43526524486018,1.4463018147800777,131.18698655014106,36.52662076405125,-76.31077926913993,0.8938755393028259,191496,292.98067448,258814,36.32667024714416,-76.3438516574233,0.2519162893295288,366.87153472377673,59.98701165080593,303.72009332,,2023-10-19 15:41:12.064999936+00:00,2023-10-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2023-10-19
163,163,0,0,LC08_014035_20231104,-76.66837980645619,35.80302938504662,2023-11-04 15:41:15.865999872,0.0255275,0.0285799999999999,0.0419724999999999,0.0476925,0.2376625,0.2075775,0.0992549999999999,295.33227224,21824.0,0.114562235,0.6657321581889225,0.3626855954806056,0.36283591496839,295.33227224,0.6479787942517189,0.9564797879425172,0.9721383300210308,-76.66830401431204,35.80306603808863,-0.6657321453094482,0.6657321453094482,1,1,-0.6998051030808019,-295.33227224,295.33227224,294.8955417904214,-294.8955417904214,294.8955417904214,0.7062331471780969,1.3567454078050485,21.321164593524188,412.5745960974171,579.7407610371746,0.7062331471780969,1.935825420453138,1.3567454078050485,311.3431256461791,398.54317443015566,32.52620811348874,0.0230552410515635,0.2940093072981208,142.93993755598504,16.910122600456344,1.9955093076432888,24.85181217215739,0.0230552410515635,0.2940093072981208,0.3852682031807144,0.4362639784812927,-126.65679168701172,0.3278323134067646,1.2208026570299857,223.07702876068188,0.6094718258707229,0,-76.66837980645619,35.80302938504662,56.79154488489755,16.984488714796996,70.08614482846608,1.7643936524823078,128.72833204631243,36.07335967351687,-77.07606490878568,0.8757904767990112,230757,290.32145492,321646,35.739242238897184,-77.03683549743344,0.2539686560630798,351.89285585851707,47.43672051087642,300.18927866,34.6219633533704,2023-11-04 15:41:15.865999872+00:00,2023-11-04 16:00:00+00:00,2023-11-04,37.82276620998977,32.5406221,35.38481044521372,30.44313941463415,-1.3606458333333336,89.20398747916666,27.580871797865843,17.357056657296503,202311041200.0,202311041230.0,384.982,15.8116,-9999.0,-9999.0,11.61,144.14,129.008,160.221,1.27895,0.320673,-20.2627,102.005,65.63979,20.2026,8.44505,34.9,16.99,14.41,367.2879,-9999.0,492.2761,64.25296,378.2403,438.9755,0.0,-9999.0,-9999.0,21.283,-9999.0,-9999.0,21.52,-3.873,10.8908,3.25237,-1.35026,-0.12355,0.471263,0.443252,0.43526,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.345,-1.036574,2086.78,NC,ENF,16.6,1320.0,35.803,-76.6685,5.0,US-NC2,2023-11-04 12:00:00,2023-11-04 12:00:00-04:00,2023-11-04
164,164,1,1,LC08_014035_20231120,-76.66837980645619,35.80302938504662,2023-11-20 15:41:18.361999872,0.0231349999999999,0.024785,0.0333924999999999,0.0414775,0.1747425,0.15959,0.08171,289.52505626,21824.0,0.087869085,0.6163398390528166,0.2691743690010665,0.2791006953170813,289.52505626,0.3975542342775935,0.953975542342776,0.971311928973116,-76.66830401431204,35.80306603808863,-0.6163398623466492,0.6163398623466492,1,1,-0.6791265284550894,-289.52505626,289.52505626,289.16896580213944,-289.16896580213944,289.16896580213944,0.7086933579964468,0.8458949890078641,14.083889327373178,380.0711615870229,524.5027200716705,0.7086933579964468,1.5895996501900738,0.8458949890078641,296.8533845699462,381.53485293334177,23.352461275314063,0.0144010509515321,0.2717932121200456,48.65199153572709,20.567710989918147,0.8120477185781283,26.883173515796983,0.0144010509515321,0.2717932121200456,0.3323267998159098,0.3656066656112671,-104.91004943847656,0.4523866678497757,1.6366940703175037,309.53040012230065,0.8641697842528864,1,-76.66837980645619,35.80302938504662,53.99464644788363,13.912979159506786,53.21434166815006,1.7157157907174936,138.8246326636596,35.64039338729034,-76.37931262972903,0.9077081680297852,274133,286.94786918,370849,36.13310836561956,-76.6996003386163,0.2204332202672958,285.32515869057704,35.38732542682009,296.48414498,46.4166438342044,2023-11-20 15:41:18.361999872+00:00,2023-11-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC2,,,2023-11-20
