,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,H_inst_af,SH,H_SSITC_TEST,LE_inst_af,SLE,LE_SSITC_TEST,FC,SC,FC_SSITC_TEST,TAU,TAU_SSITC_TEST,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD_PI,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_inst_af,G_1_2_1,SW_IN,SW_OUT,Rn_inst_af,PPFD_IN,PPFD_OUT,P_RAIN,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
245,245,2,2,LC08_033038_20190404,-106.60329934528464,32.58499454274526,2019-04-04 17:39:12.860000000,0.0741749999999999,0.0940575,0.1365175,0.1759525,0.2377449999999999,0.2843025,0.2522925,303.32702102,21824.0,0.179760115,0.1493663848585016,0.0972786229468452,0.1014435849939394,303.32702102,0.0026920356282439,0.9500269203562824,0.9700088837175732,-106.60320325149796,32.58504103670271,-0.1493663787841797,0.1493663787841797,1,1,-0.270471928125313,-303.32702102,303.32702102,312.70151256266945,-312.70151256266945,312.70151256266945,0.8065118495396011,0.3508954097317998,6.282027739001988,455.9984541212781,918.1707414906924,0.8065118495396011,2.076600983963784,0.3508954097317998,333.31066853808466,613.775917242542,124.4793874190156,0.005306159028151,0.1234680296049314,247.20309144690333,19.674386428424462,4.26798912504411,59.17859145576879,0.005306159028151,0.1234680296049314,0.2006072836208882,0.3010542690753937,-89.87213897705078,0.3619910052275052,2.641513056031374,242.0934383766231,0.4947785721348534,2,-106.60329934528464,32.58499454274526,148.77017581640663,18.09692189999341,16.897584680038822,0.8609822957815383,273.87637365125545,32.41876802347332,-106.93967505042396,0.2078889161348343,224412,298.52470292,379803,30.917087088257123,-106.81830190867876,0.0824122205376625,485.72003963720783,128.05306424163908,312.8256986,74.91331026904976,2019-04-04 17:39:12.860000+00:00,2019-04-04 18:00:00+00:00,2019-04-04,23.57790448740098,18.391387229166664,112.01461915106005,87.37435666666666,8.996652083333332,155.18514583333334,40.42274985416667,10.59597011153896,201904041200.0,201904041230.0,319.188,1.67865,0.0,54.9832,-4.5487,0.0,-3.70704,-0.00445,0.0,-0.249095,0.0,363.701,1.6217184,10.9213,0.241104858,1.54561,1.62977,0.624926,4.88645,10.4674,170.86,0.494811,-29.6264,-0.217036,134.369,160.806,201.31,73.4933,19.655,1.01915,20.6,8.72,-9999.0,17.887,5.4,11.4,8.8,23.2,44.55,33.69,17.76,64.857,74.715,799.64,170.07,602.0,1681.1,228.73,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-04-04 12:00:00,2019-04-04 12:00:00-06:00,2019-04-04
246,246,3,3,LC08_033038_20190420,-106.60329934528464,32.58499454274526,2019-04-20 17:39:06.680999936,,,,,,,,,,,,,,,,,,-106.60320325149796,32.58504103670271,,,1,1,,,,,,,0.8109140483150143,0.3655205396533017,6.456332381701582,,965.5862205681548,0.8109140483150143,3.13333225915872,0.3655205396533017,364.42359096553855,,,,,,,,,,,,0.1704354286193847,-52.05710220336914,,,,,3,-106.60329934528464,32.58499454274526,,24.81657778480351,11.665553137075916,2.8379068220931174,331.0818237394942,32.351327745146705,-106.53180353681503,0.2906507551670074,366015,305.43593936,716456,30.974941038723887,-106.41200228746024,0.0897572115063667,477.8924951367189,160.31572189694452,324.24872144,,2019-04-20 17:39:06.680999936+00:00,2019-04-20 18:00:00+00:00,2019-04-20,59.80313342416159,49.124479729166666,88.83203737019853,72.9698825,11.363644166666669,141.644,8.185993604166683,-18.354814961026776,201904201200.0,201904201230.0,309.937,3.11347,0.0,114.339,-0.666849,0.0,-2.66196,-0.0448,0.0,-0.540111,1.0,366.309,1.44412518,13.6105,0.203333704,2.26016,2.23053,0.725432,4.79787,13.5105,198.457,0.739369,-101.455,-0.0634,164.446,196.799,246.37,89.9437,26.6555,0.95148,27.32,8.23,-9999.0,25.703,11.8,11.3,8.7,23.4,48.04,37.27,20.23,67.101,90.17,890.99,189.73,651.5,1754.7,260.64,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-04-20 12:00:00,2019-04-20 12:00:00-06:00,2019-04-20
247,247,0,0,LC08_033037_20190506,-106.60329934528464,32.58499454274526,2019-05-06 17:38:45.937999872,0.08611,0.1075875,0.15596,0.2027375,0.2842475,0.34692,0.3014349999999999,320.81361134,21824.0,0.21236307,0.1673768185878414,0.1203088088453763,0.1238772625723794,320.81361134,0.0453973973916876,0.9504539739739168,0.9701498114113926,-106.60320325149796,32.58504103670271,-0.1673768162727356,0.1673768162727356,1,1,-0.2914250665879159,-320.81361134,320.81361134,330.2365151272706,-330.2365151272706,330.2365151272706,0.8166566547343803,0.3150257061422988,5.854526861986448,570.8543226646968,993.3013845120493,0.8166566547343803,3.345996466251919,0.3150257061422988,314.3417980011324,510.2739414934056,156.34977677855375,0.0060191466371052,0.4628358633439776,409.3252969650008,11.43725865557633,4.419640172351187,15.786728429055898,0.0060191466371052,0.4628358633439776,0.5767243853593126,0.1239514946937561,-36.513668060302734,-0.0842880976791161,-1.0808282053575062,-55.40113225014892,-0.1565339069028651,0,-106.60329934528464,32.58499454274526,189.0990693004385,25.9221247880152,9.41500414957643,3.1888864298969253,348.2307107206799,32.867099406711844,-105.8037888828362,0.6538613438606262,342532,294.58030784,581354,32.67540994536315,-106.32551332613824,0.1197742968797683,405.95809055788,142.3866019239362,324.02996815999995,-30.65228790393888,2019-05-06 17:38:45.937999872+00:00,2019-05-06 18:00:00+00:00,2019-05-06,23.579469913333067,21.343973105854165,113.78690828783267,102.99912250870834,6.49941489361702,144.2585,13.415989491820469,0.3927069052172243,201905061200.0,201905061230.0,377.8978821,-9999.0,-9999.0,52.80617118,-9999.0,-9999.0,0.086602049,-9999.0,-9999.0,-9999.0,-9999.0,389.1329003,1.875611437,10.19028325,-9999.0,-9999.0,-9999.0,-9999.0,5.692944847,-9999.0,178.0,0.5415553,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.20874,-9999.0,27.06,9.86,-9999.0,25.824,4.7,11.0,8.7,23.9,53.84,40.17,23.49,53.776,81.382,983.12,208.51,657.2,2054.5,276.08,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-05-06 12:00:00,2019-05-06 12:00:00-06:00,2019-05-06
248,248,1,1,LC08_033037_20190522,-106.60329934528464,32.58499454274526,2019-05-22 17:38:56.137000192,0.0903725,0.1098425,0.1579674999999999,0.205955,0.2872175,0.35198,0.3082275,314.5176185,21824.0,0.2157090774999999,0.1647750026613406,0.1195649535092617,0.1227317006864366,314.5176185,0.0431759934751331,0.9504317599347512,0.970142480778468,-106.60320325149796,32.58504103670271,-0.1647749990224838,0.1647749990224838,1,1,-0.2903287397374126,-314.5176185,314.5176185,323.9587953816527,-323.9587953816527,323.9587953816527,0.8156934669880157,0.3634564319147522,6.431732014813054,527.3317416285593,1004.9987048719048,0.8156934669880157,2.497091199026837,0.3634564319147522,319.1590086718855,564.2184780377828,154.5838715958226,0.0059805194984504,0.6940850725293136,359.47209994256104,8.798726913546151,2.924945322901106,10.527043976342563,0.0059805194984504,0.6940850725293136,0.7994216108586277,0.1033733114600181,-30.56374931335449,0.0758429049802332,0.8914435970109639,50.16250649939912,0.1224567107137382,1,-106.60329934528464,32.58499454274526,200.615418542866,21.06590587023222,14.555192539879918,4.785124374123727,365.1634147219857,32.86974312723859,-105.8134325688753,0.6390553712844849,487535,295.66382018,866297,33.106183692087086,-106.47018572488678,0.1085361912846565,477.4129765699904,147.5691268493734,319.03282292,25.281340411230936,2019-05-22 17:38:56.137000192+00:00,2019-05-22 18:00:00+00:00,2019-05-22,19.765281709907104,18.176378125,148.63977259224797,136.69082741666668,8.702422916666666,173.24891666666667,9.679288208333304,-3.858560552155069,201905221200.0,201905221230.0,390.358,3.75976,0.0,45.4715,-1.63629,0.0,-3.21916,0.015,0.0,-0.769541,0.0,392.199,1.726368,7.88032,0.112273814,2.12685,2.24765,0.973854,8.95868,17.3233,169.312,0.883411,-136.442,-0.0471,149.812,179.287,224.445,81.9397,24.8228,1.11901,25.63,7.494,-9999.0,23.292,4.1,10.3,8.2,23.2,45.84,35.02,21.07,67.036,70.348,985.92,209.03,674.6,2078.5,277.58,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-05-22 12:00:00,2019-05-22 12:00:00-06:00,2019-05-22
249,249,2,2,LC08_033038_20190506,-106.60329934528464,32.58499454274526,2019-05-06 17:39:09.824999936,0.0869349999999999,0.108055,0.15607,0.20282,0.2842475,0.346865,0.3023699999999999,320.81361134,21824.0,0.2125879925,0.1671790870875186,0.12040109300283,0.1237415374328503,320.81361134,0.045133972838733,0.9504513397283872,0.9701489421103678,-106.60320325149796,32.58504103670271,-0.1671790927648544,0.1671790927648544,1,1,-0.291102443123428,-320.81361134,320.81361134,330.1594969298699,-330.1594969298699,330.1594969298699,0.8171166180894239,0.3151085535478694,5.855514250645834,570.8527405044989,998.8208489961182,0.8171166180894239,3.34729838476567,0.3151085535478694,368.09668908274006,565.4887806246628,173.08828403369813,0.006014557131422,0.4628708348593187,458.44646029000006,11.26475405959827,4.864296480063288,15.785535686342676,0.006014557131422,0.4628708348593187,0.5809210710914673,0.2052309811115265,-62.89466094970703,-0.1004755794738439,-1.1615619975140248,-66.04596369903538,-0.1683126404599869,2,-106.60329934528464,32.58499454274526,189.01670229744337,25.92870196311717,9.413817273715464,3.189361032317148,348.2307107206799,32.557074896922984,-106.50142170117984,0.3161157965660095,446908,306.45792734,796001,30.82365185150703,-106.57537519686696,0.1033574789762497,462.5390692716026,157.32252329328784,323.34636416,-32.94189824949774,2019-05-06 17:39:09.824999936+00:00,2019-05-06 18:00:00+00:00,2019-05-06,23.579469913333067,21.343973105854165,113.78690828783267,102.99912250870834,6.49941489361702,144.2585,13.415989491820469,0.3927069052172243,201905061200.0,201905061230.0,377.8978821,-9999.0,-9999.0,52.80617118,-9999.0,-9999.0,0.086602049,-9999.0,-9999.0,-9999.0,-9999.0,389.1329003,1.875611437,10.19028325,-9999.0,-9999.0,-9999.0,-9999.0,5.692944847,-9999.0,178.0,0.5415553,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.20874,-9999.0,27.06,9.86,-9999.0,25.824,4.7,11.0,8.7,23.9,53.84,40.17,23.49,53.776,81.382,983.12,208.51,657.2,2054.5,276.08,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-05-06 12:00:00,2019-05-06 12:00:00-06:00,2019-05-06
250,250,3,3,LC08_033038_20190522,-106.60329934528464,32.58499454274526,2019-05-22 17:39:20.032000000,0.088695,0.1087974999999999,0.1573899999999999,0.20557,0.2872175,0.352255,0.3078975,314.51078246,21824.0,0.215234785,0.1656850062146462,0.1197418834442427,0.1233609911486596,314.51078246,0.0443957193671556,0.9504439571936716,0.9701465058739116,-106.60320325149796,32.58504103670271,-0.1656850129365921,0.1656850129365921,1,1,-0.2920047457588998,-314.51078246,314.51078246,323.9127889137471,-323.9127889137471,323.9127889137471,0.8159950958747639,0.3633648419248507,6.430640430632243,527.2926637687159,1008.5845230857504,0.8159950958747639,2.499345531934097,0.3633648419248507,354.7750640705564,601.4032021452032,164.51277676139168,0.0060017077230376,0.694789139164417,462.9212491762153,8.60499221993206,3.671326798636288,10.5163763651031,0.0060017077230376,0.694789139164417,0.8108824756520081,0.180743783712387,-54.87389755249024,-0.0393553546936227,-0.4341003301394132,-26.03082379240385,-0.0595820422696047,3,-106.60329934528464,32.58499454274526,200.79253866288715,21.080605037156097,14.538399644312644,4.788352184643445,365.1634147219857,32.35148195533046,-106.51905477577024,0.3221838176250458,478081,303.60046262000003,872989,30.94028511342826,-106.4617333510573,0.081576257944107,515.9542948195152,164.74426588329206,321.01869254,-12.311085362753758,2019-05-22 17:39:20.032000+00:00,2019-05-22 18:00:00+00:00,2019-05-22,19.765281709907104,18.176378125,148.63977259224797,136.69082741666668,8.702422916666666,173.24891666666667,9.679288208333304,-3.858560552155069,201905221200.0,201905221230.0,390.358,3.75976,0.0,45.4715,-1.63629,0.0,-3.21916,0.015,0.0,-0.769541,0.0,392.199,1.726368,7.88032,0.112273814,2.12685,2.24765,0.973854,8.95868,17.3233,169.312,0.883411,-136.442,-0.0471,149.812,179.287,224.445,81.9397,24.8228,1.11901,25.63,7.494,-9999.0,23.292,4.1,10.3,8.2,23.2,45.84,35.02,21.07,67.036,70.348,985.92,209.03,674.6,2078.5,277.58,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-05-22 12:00:00,2019-05-22 12:00:00-06:00,2019-05-22
251,251,0,0,LC08_033037_20190607,-106.60329934528464,32.58499454274526,2019-06-07 17:39:04.007000064,0.090895,0.10965,0.1594525,0.20832,0.2876575,0.356215,0.31293,327.0104816,21824.0,0.217171445,0.1599618934326658,0.1156386782318706,0.1194868859989307,327.0104816,0.0369081109959529,0.9503690811099594,0.9701217967662866,-106.60320325149796,32.58504103670271,-0.1599618941545486,0.1599618941545486,1,1,-0.2867415177473105,-327.0104816,327.0104816,336.549144638813,-336.549144638813,336.549144638813,0.8083234365032148,0.5192227166249807,8.288179564119432,616.2005059277134,997.8340405119357,0.8083234365032148,4.328343795951062,0.5192227166249807,341.712419750344,489.6853924980518,167.7581715461126,0.0058724479742566,0.1480103645370658,341.5274112127325,17.475658559807812,5.759375676731224,49.36589477832961,0.0058724479742566,0.1480103645370658,0.2371442467989729,0.1595843881368637,-47.94861602783203,-0.0300090359467197,-0.4438798169799373,-19.60019026079334,-0.0608839171873554,0,-106.60329934528464,32.58499454274526,198.4082896602607,30.347379955133228,11.995875122273931,1.0221913899375314,360.9841123049305,33.618259789986624,-105.4206590890674,0.6477774977684021,478870,300.45930224,755488,33.54962137077778,-106.92483360077256,0.1121280342340469,491.5635893398592,171.46260454029533,332.5818542,-12.58843160955102,2019-06-07 17:39:04.007000064+00:00,2019-06-07 18:00:00+00:00,2019-06-07,35.78819601976419,30.689467500000003,126.4137155233004,108.40360916666668,1.8183166666666664,159.82956249999998,18.91816916666663,-4.190665709731292,201906071200.0,201906071230.0,356.113,1.40072,0.0,79.4509,-0.08,0.0,-2.13921,0.0192,0.0,-0.524165,0.0,397.637,1.63732662,10.1561,0.14096905,2.05091,2.23934,0.719674,5.12998,13.9083,174.016,0.734875,-86.6691,-0.0742,164.692,197.094,246.739,90.0784,32.1146,1.08577,32.65,9.28,-9999.0,34.324,10.0,10.2,8.4,23.6,56.69,44.77,25.19,30.661,84.834,974.06,206.58,652.3,2120.7,279.78,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-06-07 12:00:00,2019-06-07 12:00:00-06:00,2019-06-07
252,252,1,1,LC08_033037_20190623,-106.60329934528464,32.58499454274526,2019-06-23 17:39:09.654000128,0.0897675,0.1093474999999999,0.1575275,0.2042775,0.2938725,0.346315,0.30094,324.72382622,21824.0,0.2161607925,0.1798554652213188,0.131801448278652,0.1346415869358312,324.72382622,0.0664932332754995,0.950664932332755,0.9702194276698092,-106.60320325149796,32.58504103670271,-0.179855465888977,0.179855465888977,1,1,-0.3020491803278688,-324.72382622,324.72382622,334.3659235373026,-334.3659235373026,334.3659235373026,0.8080870402218376,0.5204511752436373,8.30282053084899,599.3315709132827,992.8872968309714,0.8080870402218376,3.55709445735168,0.5204511752436373,341.87909294964794,503.944885736484,166.40357002258955,0.0063945175955797,0.2565882255792055,358.03748358578787,15.457004569728682,5.299648354298668,28.476225147687177,0.0063945175955797,0.2565882255792055,0.359875832143993,0.1564274281263351,-47.004356384277344,-0.0313121869774581,-0.4533109492237315,-20.496167871893363,-0.0607219528920312,1,-106.60329934528464,32.58499454274526,203.6097190350713,26.96053886037853,14.63135661657752,1.7575912238775189,362.2829678465497,32.8697639370214,-105.81022614815716,0.7289713621139526,460448,300.4866464,832516,33.26676695732909,-107.00265591817752,0.1023759767413139,429.1577761403525,160.46946569198542,328.19311652,-12.855898519985026,2019-06-23 17:39:09.654000128+00:00,2019-06-23 18:00:00+00:00,2019-06-23,28.394036657989133,28.177144291666668,113.29075151259944,112.42536208333333,6.832354375,146.19314583333332,-1.241714916666666,-2.323996712255237,201906231200.0,201906231230.0,362.007,1.63502,0.0,68.1079,-1.24946,0.0,-3.98445,0.04,0.0,-0.15365,0.0,395.87,1.86065052,9.65328,0.172879966,1.75905,2.49128,0.614506,3.79202,11.5785,229.924,0.394681,-13.2175,-0.486478,113.655,136.015,170.275,62.1634,27.6389,1.13872,28.27,12.07,-9999.0,25.998,5.1,12.1,9.0,24.7,55.22,40.81,26.13,35.309,83.645,943.78,199.79,615.9,2055.1,264.83,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-06-23 12:00:00,2019-06-23 12:00:00-06:00,2019-06-23
253,253,2,2,LC08_033038_20190607,-106.60329934528464,32.58499454274526,2019-06-07 17:39:27.901999872,0.091225,0.109705,0.158985,0.2077975,0.2874375,0.356215,0.3126,327.0104816,21824.0,0.2169840875,0.1608125435399355,0.1163351222804254,0.120031952252483,327.0104816,0.037958499149123,0.9503795849914912,0.970125263047192,-106.60320325149796,32.58504103670271,-0.1608125418424606,0.1608125418424606,1,1,-0.28773751323018,-327.0104816,327.0104816,336.5036943936384,-336.5036943936384,336.5036943936384,0.8085165956292235,0.5192199389961482,8.288146459893774,616.2073164366437,1000.1216568472956,0.8085165956292235,4.330365904348251,0.5192199389961482,424.4166510774704,570.2607760251383,195.169176806774,0.0058904644623499,0.1486237742014434,247.73712989506072,19.222243388516365,4.617832188583094,49.162148660924274,0.0058904644623499,0.1486237742014434,0.2312230381838718,0.2391872406005859,-75.86956024169922,0.1949782317647256,2.475431526536345,127.3544693233036,0.3395289832901925,2,-106.60329934528464,32.58499454274526,198.4224857736264,30.35554447070484,11.99020938334065,1.0261264365101177,360.9841123049305,32.5569216099473,-106.51419955288628,0.3544793128967285,483291,317.19734617999995,741010,31.634327589420085,-107.5819556266431,0.0918827503919601,490.8133982234298,185.6966289684709,333.0432869,70.20323809257074,2019-06-07 17:39:27.901999872+00:00,2019-06-07 18:00:00+00:00,2019-06-07,35.78819601976419,30.689467500000003,126.4137155233004,108.40360916666668,1.8183166666666664,159.82956249999998,18.91816916666663,-4.190665709731292,201906071200.0,201906071230.0,356.113,1.40072,0.0,79.4509,-0.08,0.0,-2.13921,0.0192,0.0,-0.524165,0.0,397.637,1.63732662,10.1561,0.14096905,2.05091,2.23934,0.719674,5.12998,13.9083,174.016,0.734875,-86.6691,-0.0742,164.692,197.094,246.739,90.0784,32.1146,1.08577,32.65,9.28,-9999.0,34.324,10.0,10.2,8.4,23.6,56.69,44.77,25.19,30.661,84.834,974.06,206.58,652.3,2120.7,279.78,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-06-07 12:00:00,2019-06-07 12:00:00-06:00,2019-06-07
254,254,3,3,LC08_033038_20190623,-106.60329934528464,32.58499454274526,2019-06-23 17:39:33.548999936,0.0873475,0.1076975,0.156565,0.2035624999999999,0.29357,0.3456275,0.3006925,324.7204082,21824.0,0.2152204575,0.1810533409101195,0.1318046729649407,0.1353995080894465,324.7204082,0.0679939744548412,0.9506799397445485,0.970224380115701,-106.60320325149796,32.58504103670271,-0.181053340435028,0.181053340435028,1,1,-0.304364246281671,-324.7204082,324.7204082,334.32658829269445,-334.32658829269445,334.32658829269445,0.8082505876311215,0.5202646319288228,8.30059727772158,599.3157980104847,994.7199336361278,0.8082505876311215,3.55859064916772,0.5202646319288228,385.5991723750832,547.9014543831977,180.56387383597104,0.0064218132431047,0.2570484161737476,219.30978608564348,17.068581053007154,3.611005563973244,28.425244514637217,0.0064218132431047,0.2570484161737476,0.347372488549227,0.1464571058750152,-45.35349655151367,0.2261345311909254,3.012322109355165,148.02779446158317,0.4029748174446638,3,-106.60329934528464,32.58499454274526,203.8865812996205,26.967705026801795,14.619962879138736,1.7600188756866415,362.2829678465497,32.35148195533046,-106.51905477577024,0.30953049659729,495987,309.67086614,864380,31.957353977392888,-107.6604500520676,0.0925702303647995,404.57108383496194,158.5222618963779,327.69750362,85.42945502131248,2019-06-23 17:39:33.548999936+00:00,2019-06-23 18:00:00+00:00,2019-06-23,28.394036657989133,28.177144291666668,113.29075151259944,112.42536208333333,6.832354375,146.19314583333332,-1.241714916666666,-2.323996712255237,201906231200.0,201906231230.0,362.007,1.63502,0.0,68.1079,-1.24946,0.0,-3.98445,0.04,0.0,-0.15365,0.0,395.87,1.86065052,9.65328,0.172879966,1.75905,2.49128,0.614506,3.79202,11.5785,229.924,0.394681,-13.2175,-0.486478,113.655,136.015,170.275,62.1634,27.6389,1.13872,28.27,12.07,-9999.0,25.998,5.1,12.1,9.0,24.7,55.22,40.81,26.13,35.309,83.645,943.78,199.79,615.9,2055.1,264.83,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-06-23 12:00:00,2019-06-23 12:00:00-06:00,2019-06-23
255,255,0,0,LC08_033037_20190709,-106.60329934528464,32.58499454274526,2019-07-09 17:39:13.311000064,0.0875125,0.1070375,0.1570599999999999,0.2046625,0.28873,0.3459575,0.29852,326.15597660000003,21824.0,0.2140191474999999,0.1703866597080416,0.1226243291161581,0.1269400060902412,326.15597660000003,0.0513586300205831,0.9505135863002058,0.970169483479068,-106.60320325149796,32.58504103670271,-0.1703866571187973,0.1703866571187973,1,1,-0.2953632876466498,-326.15597660000003,326.15597660000003,335.90133091902874,-335.90133091902874,335.90133091902874,0.7984618288453391,0.7241920743889206,10.73103722495174,609.8776977433779,972.7337638767366,0.7984618288453391,3.954405134424538,0.7241920743889206,351.4337483471248,488.71496773234287,164.96960338827543,0.0061236487093503,0.3637070668673517,358.8308141792509,13.316066893208674,4.620963938670492,20.08942016104358,0.0061236487093503,0.3637070668673517,0.471872084502011,0.1370836049318313,-41.42560195922852,-0.0536829528965784,-0.799734625240099,-35.08544983518351,-0.1083735975842288,0,-106.60329934528464,32.58499454274526,200.956389673738,28.777263454846,18.31355285487985,2.5017573211688524,358.9119459134946,32.86714044682919,-105.79737621318746,0.731484591960907,503764,302.19223838,805026,33.21336628651379,-106.18807167004437,0.1134314537048339,439.0992979195629,159.43734223770787,329.22877658,-22.680473971809207,2019-07-09 17:39:13.311000064+00:00,2019-07-09 18:00:00+00:00,2019-07-09,25.597214259832207,21.4309209375,125.64030042052984,105.19063979166668,9.651125,166.35052083333332,30.077835104166653,5.461881152971259,201907091200.0,201907091230.0,415.945,0.0668,0.0,58.8617,0.939384,0.0,-2.76714,0.00477,0.0,-0.209661,0.0,389.725,1.75695435,12.5878,0.07019761,2.00118,1.5627,0.62664,3.73286,10.9074,243.519,0.46406,-18.7663,-0.342636,127.367,152.426,190.819,69.6634,32.8109,1.21838,33.45,10.22,-9999.0,35.854,5.1,10.4,8.5,24.2,60.79,48.93,28.96,32.592,72.348,964.01,200.44,642.8,2129.1,273.41,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2019-07-09 12:00:00,2019-07-09 12:00:00-06:00,2019-07-09
